id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/12/value,qualifier/10/value,qualifier/13/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value
2696651131,164,1,1,26,26,1qiyr1mknujsl19tb9u2w9h3n,1,58.6,13.9,2024-06-17T13:27:12.091Z,2024-06-17T13:27:14Z,5080565059,140,61.5,5080565061,141,19.6,5080565065,213,0.90,5080565063,212,4.9,5080565057,56,Right,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651133,165,1,1,26,28,1qiyr1mknujsl19tb9u2w9h3n,1,65.2,18.2,2024-06-17T13:27:14.073Z,2024-06-17T13:27:17Z,5080565081,141,14.1,5080565079,140,79.0,5080565085,213,6.09,5080565083,212,14.8,5080565077,56,Right,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651139,166,3,1,26,31,1qiyr1mknujsl19tb9u2w9h3n,1,87.4,26.9,2024-06-17T13:27:17.593Z,2024-06-17T13:27:20Z,5080565123,233,338,5080565109,56,Center,5080565111,286,,,,,,,,,,,,,,,,,biee6dvb524juzai7iryyskix,D. Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651135,338,45,1,26,31,7a8no9dyo0r9g31sfi9h7ffbc,0,12.6,73.1,2024-06-17T13:27:17.593Z,2024-06-17T13:27:21Z,5080565091,285,,5080565127,233,166,5080565089,56,Back,,,,,,,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651141,167,1,1,26,33,1qiyr1mknujsl19tb9u2w9h3n,0,93.6,28,2024-06-17T13:27:19.591Z,2024-06-17T13:27:22Z,5080565121,213,1.66,5080565157,233,339,5080565115,140,93.4,5080565119,212,2.4,5080565161,286,,5080565113,56,Center,5080565155,236,,5080565117,141,31.5,biee6dvb524juzai7iryyskix,D. Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651143,339,74,1,26,33,7a8no9dyo0r9g31sfi9h7ffbc,1,8.2,73.5,2024-06-17T13:27:19.592Z,2024-06-17T13:27:26Z,5080565167,233,167,5080565131,56,Back,5080565133,285,,,,,,,,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651149,168,6,1,26,35,1qiyr1mknujsl19tb9u2w9h3n,1,92.6,29,2024-06-17T13:27:21.237Z,2024-06-17T13:27:29Z,5080565177,75,,5080565175,56,Center,5080565187,233,340,,,,,,,,,,,,,,,,biee6dvb524juzai7iryyskix,D. Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651147,340,6,1,26,35,7a8no9dyo0r9g31sfi9h7ffbc,0,7.4,71,2024-06-17T13:27:21.237Z,2024-06-17T13:27:24Z,5080565183,56,Back,5080565185,73,,5080565191,233,168,,,,,,,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651179,169,1,1,27,15,1qiyr1mknujsl19tb9u2w9h3n,0,99.5,0.5,2024-06-17T13:28:01.573Z,2024-06-17T13:28:04Z,5080565353,6,,5080565363,141,37.9,5080565367,213,1.69,5080565357,223,,5080565359,56,Center,5080565361,140,96.6,5080565351,2,,5080565355,155,,biee6dvb524juzai7iryyskix,D. Man,5080565365,212,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,,
2696651181,341,12,1,27,18,7a8no9dyo0r9g31sfi9h7ffbc,1,4.1,65,2024-06-17T13:28:04.688Z,2024-06-17T13:28:50Z,5080565389,140,6.7,5080565569,15,,5080565395,213,5.12,5080565391,141,55.6,5080565387,56,Back,5080565393,212,7.0,,,,,,,3mjwr1t0d1bh6tlgma4u2yd49,M. Shaparenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651183,342,61,1,27,19,7a8no9dyo0r9g31sfi9h7ffbc,1,5.6,53.3,2024-06-17T13:28:05.800Z,2024-06-17T13:28:20Z,5080565397,56,Back,,,,,,,,,,,,,,,,,,,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651189,343,12,1,27,21,7a8no9dyo0r9g31sfi9h7ffbc,1,10.5,75.6,2024-06-17T13:28:07.567Z,2024-06-17T13:28:26Z,5080565425,56,Back,5080565433,213,5.76,5080565431,212,42.8,5080565427,140,45.8,5080565429,141,44.2,,,,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651185,170,1,1,27,22,1qiyr1mknujsl19tb9u2w9h3n,1,53.6,55.6,2024-06-17T13:28:08.835Z,2024-06-17T13:28:12Z,5080565405,212,23.1,5080565399,56,Back,5080565407,213,3.51,5080565401,140,33.1,5080565403,141,43.3,,,,,,,,,,et32rvp18jd7iug9evi1ulsd1,N. Bancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651187,171,1,1,27,26,1qiyr1mknujsl19tb9u2w9h3n,1,33.8,42.4,2024-06-17T13:28:12.433Z,2024-06-17T13:28:14Z,5080565421,213,5.33,5080565415,140,43.7,5080565413,56,Back,5080565419,212,18.0,5080565417,141,20.7,,,,,,,,,,djs16aa3q2ymqto3sd3uy1785,F. Niță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651191,172,1,1,27,34,1qiyr1mknujsl19tb9u2w9h3n,1,37.1,27.7,2024-06-17T13:28:20.478Z,2024-06-17T13:28:25Z,5080565435,56,Back,5080565439,141,36.9,5080565441,212,17.6,5080565443,213,2.78,5080565437,140,21.4,,,,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651193,173,1,1,27,39,1qiyr1mknujsl19tb9u2w9h3n,0,29.3,39.3,2024-06-17T13:28:25.612Z,2024-06-17T13:28:30Z,5080565455,140,65.8,5080565459,212,51.2,5080565461,213,0.72,5080565451,157,,5080565453,56,Left,5080565463,1,,5080565457,141,89.2,,,,djs16aa3q2ymqto3sd3uy1785,F. Niță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651195,344,1,1,27,43,7a8no9dyo0r9g31sfi9h7ffbc,1,32.4,21,2024-06-17T13:28:29.104Z,2024-06-17T13:28:31Z,5080565475,213,6.27,5080565469,140,47.3,5080565471,141,20.6,5080565465,3,,5080565467,56,Back,5080565473,212,15.6,,,,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651197,345,1,1,27,45,7a8no9dyo0r9g31sfi9h7ffbc,0,47.3,20.6,2024-06-17T13:28:31.152Z,2024-06-17T13:34:24Z,5080565481,56,Back,5080565487,212,15.6,5080565489,213,2.41,5080565483,140,36.3,5080565485,141,36.0,5080565479,3,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsyhankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651201,174,3,1,27,46,1qiyr1mknujsl19tb9u2w9h3n,0,63.9,64.4,2024-06-17T13:28:32.590Z,2024-06-17T13:31:37Z,5080565497,56,Center,5080566167,233,346,5080566135,286,,,,,,,,,,,,,,,,,edczc3lr85w3vcg83qhbzefh1,F. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651199,346,7,1,27,46,7a8no9dyo0r9g31sfi9h7ffbc,0,36.1,35.6,2024-06-17T13:28:32.591Z,2024-06-17T13:34:32Z,5080565493,56,Back,5080566143,233,174,5080566137,285,,,,,,,,,,,,,,,,,3mjwr1t0d1bh6tlgma4u2yd49,M. Shaparenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651311,189,61,1,27,48,1qiyr1mknujsl19tb9u2w9h3n,1,66.2,64.9,2024-06-17T13:28:34.992Z,2024-06-17T13:31:11Z,5080566199,56,Center,,,,,,,,,,,,,,,,,,,,,,edczc3lr85w3vcg83qhbzefh1,F. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651203,175,43,1,27,48,1qiyr1mknujsl19tb9u2w9h3n,1,0,0,2024-06-17T13:28:35Z,2024-06-17T13:31:28Z,5080566363,144,49,,,,,,,,,,,,,,,,,,,,,,65jv6v3qujiijivadpijzpr6d,N. Stanciu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651205,176,1,1,27,49,1qiyr1mknujsl19tb9u2w9h3n,1,61.8,66.5,2024-06-17T13:28:35.959Z,2024-06-17T13:28:38Z,5080565525,213,3.87,5080565519,140,54.7,5080565521,141,56.7,5080565517,56,Center,5080565523,212,10.0,,,,,,,,,,65jv6v3qujiijivadpijzpr6d,N. Stanciu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651207,177,1,1,27,52,1qiyr1mknujsl19tb9u2w9h3n,1,54.7,56.7,2024-06-17T13:28:38.230Z,2024-06-17T13:28:39Z,5080565537,213,1.29,5080565531,140,58.7,5080565533,141,78.4,5080565529,56,Center,5080565535,212,15.3,,,,,,,,,,93cnkzi86q36c8n86mo35q5t5,M. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651209,178,1,1,27,53,1qiyr1mknujsl19tb9u2w9h3n,1,58.7,78.4,2024-06-17T13:28:39.173Z,2024-06-17T13:28:41Z,5080565545,141,66.1,5080565549,213,4.40,5080565541,56,Center,5080565543,140,56.1,5080565547,212,8.8,,,,,,,,,,et32rvp18jd7iug9evi1ulsd1,N. Bancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651211,179,1,1,27,56,1qiyr1mknujsl19tb9u2w9h3n,1,60,61.4,2024-06-17T13:28:42.628Z,2024-06-17T13:28:46Z,5080565563,213,4.71,5080565559,141,28.8,5080565561,212,22.2,5080565557,140,60.0,5080565555,56,Center,,,,,,,,,,93cnkzi86q36c8n86mo35q5t5,M. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651213,180,1,1,28,0,1qiyr1mknujsl19tb9u2w9h3n,1,66.2,22.3,2024-06-17T13:28:46.164Z,2024-06-17T13:28:50Z,5080565573,140,69.8,5080565577,212,12.4,5080565575,141,5.0,5080565579,213,5.02,5080565571,56,Right,,,,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651215,181,1,1,28,3,1qiyr1mknujsl19tb9u2w9h3n,1,69,14.4,2024-06-17T13:28:49.985Z,2024-06-17T13:28:52Z,5080565583,56,Center,5080565589,212,13.4,5080565587,141,33.1,5080565585,140,72.9,5080565591,213,1.26,,,,,,,,,,biee6dvb524juzai7iryyskix,D. Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651219,182,1,1,28,6,1qiyr1mknujsl19tb9u2w9h3n,0,72.9,33.1,2024-06-17T13:28:52.383Z,2024-06-17T13:28:53Z,5080565603,141,32.0,5080565599,56,Center,5080565607,213,5.94,5080565611,233,347,5080565609,236,,5080565601,140,74.9,5080565615,286,,5080565605,212,2.2,65jv6v3qujiijivadpijzpr6d,N. Stanciu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651217,347,74,1,28,6,7a8no9dyo0r9g31sfi9h7ffbc,1,20.4,74.8,2024-06-17T13:28:52.384Z,2024-06-17T13:31:00Z,5080565619,233,182,5080565597,285,,5080565595,56,Back,,,,,,,,,,,,,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651221,348,1,1,28,7,7a8no9dyo0r9g31sfi9h7ffbc,1,24.9,72.3,2024-06-17T13:28:53.082Z,2024-06-17T13:29:06Z,5080565623,56,Back,5080565627,141,75.9,5080565631,213,2.54,5080565625,140,21.5,5080565629,212,4.3,5080565621,3,,,,,,,,3mjwr1t0d1bh6tlgma4u2yd49,M. Shaparenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651225,349,1,1,28,9,7a8no9dyo0r9g31sfi9h7ffbc,0,21.7,74.7,2024-06-17T13:28:55.696Z,2024-06-17T13:28:56Z,5080565647,141,79.4,5080565643,56,Back,5080565641,3,,5080565649,212,14.7,5080565651,213,0.22,5080565645,140,35.4,,,,,,,7ryk67v5ovygt0kqg0srvk5p1,T. Stepanenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651227,183,1,1,28,12,1qiyr1mknujsl19tb9u2w9h3n,1,64.8,10.4,2024-06-17T13:28:58.094Z,2024-06-17T13:29:01Z,5080565657,140,78.2,5080565653,155,,5080565663,213,6.06,5080565661,212,14.4,5080565659,141,5.7,5080565655,56,Right,,,,,,,93cnkzi86q36c8n86mo35q5t5,M. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651229,184,1,1,28,15,1qiyr1mknujsl19tb9u2w9h3n,0,84.4,7.6,2024-06-17T13:29:01.116Z,2024-06-17T13:31:40Z,5080565673,140,97.3,5080565677,141,49.3,5080565667,2,,5080565679,212,31.4,5080565671,56,Center,5080565669,155,,5080565681,213,1.13,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651231,350,52,1,28,17,7a8no9dyo0r9g31sfi9h7ffbc,1,3.7,49.1,2024-06-17T13:29:03.344Z,2024-06-17T13:29:03Z,,,,,,,,,,,,,,,,,,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651235,351,1,1,28,22,7a8no9dyo0r9g31sfi9h7ffbc,1,9,42.7,2024-06-17T13:29:08.367Z,2024-06-17T13:29:12Z,5080565697,212,15.2,5080565693,140,22.1,5080565691,56,Back,5080565699,213,0.44,5080565695,141,52.1,5080565689,123,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651241,352,1,1,28,26,7a8no9dyo0r9g31sfi9h7ffbc,1,24.1,40,2024-06-17T13:29:12.448Z,2024-06-17T13:29:16Z,5080565727,56,Back,5080565733,212,7.3,5080565735,213,3.91,5080565729,140,19.1,5080565731,141,32.5,,,,,,,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651239,185,83,1,28,27,1qiyr1mknujsl19tb9u2w9h3n,0,72.5,63.8,2024-06-17T13:29:13.598Z,2024-06-17T13:32:41Z,5080566685,399,2u6hj8z2g0r7b5roxpluy4sbu,,,,,,,,,,,,,,,,,,,,,,93cnkzi86q36c8n86mo35q5t5,M. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651243,353,1,1,28,29,7a8no9dyo0r9g31sfi9h7ffbc,1,20.6,29.2,2024-06-17T13:29:16.016Z,2024-06-17T13:29:17Z,5080565747,213,0.15,5080565739,56,Back,5080565741,140,28.1,5080565743,141,31.0,5080565745,212,8.0,,,,,,,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651247,354,1,1,28,31,7a8no9dyo0r9g31sfi9h7ffbc,1,28.1,31,2024-06-17T13:29:17.264Z,2024-06-17T13:29:20Z,5080565763,56,Back,5080565767,141,11.3,5080565771,213,4.40,5080565765,140,24.0,5080565769,212,14.1,5080565775,156,,,,,,,,7ryk67v5ovygt0kqg0srvk5p1,T. Stepanenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651249,355,1,1,28,37,7a8no9dyo0r9g31sfi9h7ffbc,1,22.3,11.7,2024-06-17T13:29:23.120Z,2024-06-17T13:29:26Z,5080565785,56,Back,5080565791,212,23.5,5080565793,213,1.92,5080565787,140,14.7,5080565789,141,44.2,,,,,,,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651251,356,1,1,28,39,7a8no9dyo0r9g31sfi9h7ffbc,1,13.2,45.1,2024-06-17T13:29:25.903Z,2024-06-17T13:29:28Z,5080565805,213,2.77,5080565801,141,50.9,5080565797,56,Back,5080565799,140,3.7,5080565803,212,10.7,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651253,357,1,1,28,41,7a8no9dyo0r9g31sfi9h7ffbc,0,3.8,50.9,2024-06-17T13:29:27.208Z,2024-06-17T13:30:25Z,5080565815,212,29.4,5080565813,141,78.4,5080565809,56,Back,5080565817,213,0.69,5080565811,140,25.4,,,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651289,358,51,1,28,42,7a8no9dyo0r9g31sfi9h7ffbc,1,4.2,49.3,2024-06-17T13:29:28.728Z,2024-06-17T13:32:49Z,5080566041,170,188,,,,,,,,,,,,,,,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651255,186,49,1,28,43,1qiyr1mknujsl19tb9u2w9h3n,1,80.8,17.9,2024-06-17T13:29:29.328Z,2024-06-17T13:29:29Z,,,,,,,,,,,,,,,,,,,,,,,,,biee6dvb524juzai7iryyskix,D. Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651257,187,1,1,28,44,1qiyr1mknujsl19tb9u2w9h3n,1,81.4,25.4,2024-06-17T13:29:30.176Z,2024-06-17T13:30:39Z,5080566059,154,,5080566061,22,,5080565835,56,Center,5080565839,141,39.1,5080565843,213,1.68,5080566057,210,16,5080565841,212,9.4,5080565837,140,80.4,biee6dvb524juzai7iryyskix,D. Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2696651259,188,16,1,28,45,1qiyr1mknujsl19tb9u2w9h3n,1,78.3,40.5,2024-06-17T13:29:31.823Z,2024-06-17T13:33:22Z,5080565931,374,2024-06-17 14:29:30.402,5080566079,215,,5080566071,55,187,5080566083,230,98.9,5080566063,120,,5080565851,18,,5080566077,103,33.5,5080566085,231,49.6,65jv6v3qujiijivadpijzpr6d,N. Stanciu,5080566065,77,,5080567031,138,,5080565927,20,5080566075,102,52.9,5080565935,375,5080567033,275,5080565849,22,5080566069,154,,5080566813,468,5080565853,56,Center,,28:44.332,,,,2696651289,5080566081,328,5080566067,29,
2696651305,359,1,1,30,8,7a8no9dyo0r9g31sfi9h7ffbc,1,49.9,50.1,2024-06-17T13:30:55.032Z,2024-06-17T13:31:55Z,5080566155,141,63.2,5080566487,189,,5080566161,279,G,5080566151,56,Back,5080566157,212,10.7,5080566153,140,44.3,5080566159,213,2.15,,,,192q3f2xwk9nc6juoa1bcm3th,A. Dovbyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651307,360,1,1,30,10,7a8no9dyo0r9g31sfi9h7ffbc,1,44.3,54.9,2024-06-17T13:30:56.488Z,2024-06-17T13:31:57Z,5080566173,140,34.1,5080566521,189,,5080566171,56,Back,5080566179,212,18.5,5080566181,213,4.10,5080566175,141,32.7,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651309,361,1,1,30,18,7a8no9dyo0r9g31sfi9h7ffbc,1,52.7,30.6,2024-06-17T13:31:04.320Z,2024-06-17T13:31:05Z,5080566195,213,3.81,5080566189,140,41.0,5080566191,141,16.4,5080566187,56,Back,5080566193,212,15.6,,,,,,,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651313,362,1,1,30,19,7a8no9dyo0r9g31sfi9h7ffbc,1,41.7,19.1,2024-06-17T13:31:05.521Z,2024-06-17T13:31:09Z,5080566207,212,26.8,5080566203,140,38.5,5080566201,56,Back,5080566209,213,1.70,5080566205,141,58.2,,,,,,,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651317,363,1,1,30,23,7a8no9dyo0r9g31sfi9h7ffbc,1,39,62.3,2024-06-17T13:31:09.824Z,2024-06-17T13:31:11Z,5080566225,141,79.4,5080566229,213,1.64,5080566223,140,38.2,5080566227,212,11.7,5080566221,56,Back,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651319,364,1,1,30,25,7a8no9dyo0r9g31sfi9h7ffbc,1,38.4,79.3,2024-06-17T13:31:11.825Z,2024-06-17T13:31:15Z,5080566253,212,23.7,5080566247,56,Center,5080566251,141,76.1,5080566255,213,6.19,5080566249,140,60.9,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651323,365,1,1,30,28,7a8no9dyo0r9g31sfi9h7ffbc,0,61.1,73.8,2024-06-17T13:31:14.297Z,2024-06-17T13:31:17Z,5080566263,56,Center,5080566267,141,68.5,5080566273,236,,5080566269,212,4.8,5080566275,233,190,5080566279,286,,5080566271,213,5.43,5080566265,140,64.1,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651321,190,74,1,30,28,1qiyr1mknujsl19tb9u2w9h3n,1,32.6,18.1,2024-06-17T13:31:14.298Z,2024-06-17T13:34:31Z,5080566261,285,,5080566283,233,365,5080566259,56,Back,,,,,,,,,,,,,,,,93cnkzi86q36c8n86mo35q5t5,M. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651325,191,49,1,30,30,1qiyr1mknujsl19tb9u2w9h3n,1,28.9,26,2024-06-17T13:31:16.501Z,2024-06-17T13:36:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4gbk8ka3fv401f8zyslo38fai,R. Drăgușin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651329,192,1,1,30,30,1qiyr1mknujsl19tb9u2w9h3n,1,28.9,26,2024-06-17T13:31:16.738Z,2024-06-17T13:36:16Z,5080566291,140,33.5,5080566297,213,5.41,5080566293,141,17.6,5080566295,212,7.5,5080566289,56,Back,,,,,,,,,,4gbk8ka3fv401f8zyslo38fai,R. Drăgușin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651331,193,1,1,30,34,1qiyr1mknujsl19tb9u2w9h3n,1,33.5,17.6,2024-06-17T13:31:20.321Z,2024-06-17T13:31:21Z,5080566305,141,51.2,5080566301,56,Back,5080566309,213,1.82,5080566307,212,23.6,5080566303,140,28.0,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651333,194,1,1,30,35,1qiyr1mknujsl19tb9u2w9h3n,1,27.3,51.6,2024-06-17T13:31:21.520Z,2024-06-17T13:31:26Z,5080566315,140,4.8,5080566321,213,3.38,5080566317,141,43.0,5080566313,56,Back,5080566319,212,24.3,,,,,,,,,,et32rvp18jd7iug9evi1ulsd1,N. Bancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696651343,195,1,1,30,39,1qiyr1mknujsl19tb9u2w9h3n,1,8.3,47.6,2024-06-17T13:31:25.599Z,2024-06-17T13:31:29Z,5080566385,1,,5080566379,141,92.9,5080566381,212,34.1,5080566375,56,Back,5080566377,140,22.2,5080566373,155,,5080566383,213,1.13,,,,djs16aa3q2ymqto3sd3uy1785,F. Niță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
